,id,prices,market_caps,total_volumes
90,staked-ether,"[1624406400000, 1867.5637768727618]","[1624406400000, 1004198747.6766669]","[1624406400000, 17661797.585845318]"
91,staked-ether,"[1624492800000, 1960.2035432172559]","[1624492800000, 1052557627.9817564]","[1624492800000, 5482903.254560096]"
92,staked-ether,"[1624579200000, 1988.5018927821723]","[1624579200000, 1069719994.0503801]","[1624579200000, 9987410.926060481]"
0,sushi,"[1616630400000, 14.8366727331841]","[1616630400000, 2071251249.0831504]","[1616630400000, 654334761.8776246]"
1,sushi,"[1616716800000, 14.739032978670291]","[1616716800000, 2057943593.8329148]","[1616716800000, 805960865.6267338]"
2,sushi,"[1616803200000, 16.833328542766402]","[1616803200000, 2358179881.2384844]","[1616803200000, 592292937.8394898]"
3,sushi,"[1616889600000, 16.19551956104499]","[1616889600000, 2271533797.938038]","[1616889600000, 423147069.58124536]"
4,sushi,"[1616976000000, 15.225239222619342]","[1616976000000, 2129205679.1213882]","[1616976000000, 426839803.3391099]"
5,sushi,"[1617062400000, 15.825833920155958]","[1617062400000, 2219276072.2186055]","[1617062400000, 498599538.41716826]"
6,sushi,"[1617148800000, 15.413660707057039]","[1617148800000, 2160435819.934395]","[1617148800000, 411484941.84698606]"
7,sushi,"[1617235200000, 14.643886347020615]","[1617235200000, 2053765093.2303607]","[1617235200000, 599602369.1636987]"
8,sushi,"[1617321600000, 14.889716452459343]","[1617321600000, 2089950939.8510163]","[1617321600000, 536798724.0807429]"
9,sushi,"[1617408000000, 16.384988370732234]","[1617408000000, 2295087030.1567645]","[1617408000000, 708430666.590284]"
10,sushi,"[1617494400000, 14.794706571531165]","[1617494400000, 2086851601.8124049]","[1617494400000, 621792460.1691226]"
11,sushi,"[1617580800000, 15.266781902647265]","[1617580800000, 2145927515.129311]","[1617580800000, 462620383.6021805]"
12,sushi,"[1617667200000, 15.048198448808742]","[1617667200000, 2113248532.8790662]","[1617667200000, 478788597.8913052]"
13,sushi,"[1617753600000, 15.332523178941457]","[1617753600000, 2207549952.2890325]","[1617753600000, 605514265.4041046]"
14,sushi,"[1617840000000, 13.912426398134677]","[1617840000000, 2020915677.5528216]","[1617840000000, 615141374.0471572]"
15,sushi,"[1617926400000, 14.413977477109306]","[1617926400000, 2083276435.7920196]","[1617926400000, 348098817.8365692]"
16,sushi,"[1618012800000, 14.527926479628148]","[1618012800000, 2098601162.791409]","[1618012800000, 403504726.36590403]"
17,sushi,"[1618099200000, 14.536092318497666]","[1618099200000, 2093534807.9680698]","[1618099200000, 370165889.86254704]"
18,sushi,"[1618185600000, 14.164480932275227]","[1618185600000, 2046044319.6096396]","[1618185600000, 343095824.12889475]"
19,sushi,"[1618272000000, 16.0791119901625]","[1618272000000, 2329921784.588762]","[1618272000000, 1196205848.0167704]"
20,sushi,"[1618358400000, 15.91834924831172]","[1618358400000, 2303539310.5864534]","[1618358400000, 777424558.2086414]"
21,sushi,"[1618444800000, 17.517613008125796]","[1618444800000, 2545160152.925756]","[1618444800000, 1153670796.1293757]"
22,sushi,"[1618531200000, 17.63362957987529]","[1618531200000, 2560315409.4241953]","[1618531200000, 760721753.3099861]"
23,sushi,"[1618617600000, 16.26788862388671]","[1618617600000, 2418468136.4026155]","[1618617600000, 732401091.5714284]"
24,sushi,"[1618704000000, 15.920746081517253]","[1618704000000, 2379070587.851014]","[1618704000000, 500658002.8547697]"
25,sushi,"[1618790400000, 14.044627472492037]","[1618790400000, 2102039795.295527]","[1618790400000, 1483338655.5493886]"
26,sushi,"[1618876800000, 12.182422737681122]","[1618876800000, 1825330534.2054708]","[1618876800000, 760582562.8778931]"
27,sushi,"[1618963200000, 12.644593638963721]","[1618963200000, 1878115263.9287584]","[1618963200000, 665307009.2425239]"
28,sushi,"[1619049600000, 12.512819667369968]","[1619049600000, 1876714708.3801455]","[1619049600000, 589195797.4187797]"
29,sushi,"[1619136000000, 12.39109129854159]","[1619136000000, 1867841053.4493945]","[1619136000000, 817878092.3526521]"
30,sushi,"[1619222400000, 11.815943387616883]","[1619222400000, 1764456008.816323]","[1619222400000, 847935567.6508958]"
31,sushi,"[1619308800000, 10.651298890281609]","[1619308800000, 1643411595.8033721]","[1619308800000, 379343147.7103387]"
32,sushi,"[1619395200000, 10.928989170777278]","[1619395200000, 1666321795.0604675]","[1619395200000, 380699906.7738332]"
33,sushi,"[1619481600000, 12.089592827662171]","[1619481600000, 1849301975.0229797]","[1619481600000, 474130735.3975117]"
34,sushi,"[1619568000000, 14.166670820699341]","[1619568000000, 2175528811.9708085]","[1619568000000, 745630350.0052772]"
35,sushi,"[1619654400000, 14.264996693106971]","[1619654400000, 2186044953.4274726]","[1619654400000, 730586729.515657]"
36,sushi,"[1619740800000, 14.105537173408868]","[1619740800000, 2174045087.1010137]","[1619740800000, 617043824.9910423]"
37,sushi,"[1619827200000, 14.358686037932065]","[1619827200000, 2218969134.2021623]","[1619827200000, 405397646.95934904]"
38,sushi,"[1619913600000, 14.785176022585816]","[1619913600000, 2286379488.7579546]","[1619913600000, 396185878.18913335]"
39,sushi,"[1620000000000, 13.893471427918167]","[1620000000000, 2311174244.14671]","[1620000000000, 413702032.3119544]"
40,sushi,"[1620086400000, 14.395239562875373]","[1620086400000, 2402663893.7903957]","[1620086400000, 529033203.185618]"
41,sushi,"[1620172800000, 12.710812095766407]","[1620172800000, 2133467182.5749083]","[1620172800000, 579528767.4887791]"
42,sushi,"[1620259200000, 14.368790647647131]","[1620259200000, 2398859386.7980027]","[1620259200000, 496364396.20509243]"
43,sushi,"[1620345600000, 16.467313689672004]","[1620345600000, 2738681648.996666]","[1620345600000, 1501022446.824768]"
44,sushi,"[1620432000000, 15.810062306656693]","[1620432000000, 2634767114.5216317]","[1620432000000, 1137143826.3636093]"
45,sushi,"[1620518400000, 16.25615294139922]","[1620518400000, 2710781852.596677]","[1620518400000, 593036045.1871439]"
46,sushi,"[1620604800000, 15.527507920652738]","[1620604800000, 2607443350.785655]","[1620604800000, 535538890.8923033]"
47,sushi,"[1620691200000, 13.840605728489116]","[1620691200000, 2329026187.8053994]","[1620691200000, 856340100.8410809]"
48,sushi,"[1620777600000, 15.237455297618267]","[1620777600000, 2541921552.5872936]","[1620777600000, 644226029.3211423]"
49,sushi,"[1620864000000, 15.049898481629839]","[1620864000000, 2711584976.1216617]","[1620864000000, 1924680712.461712]"
50,sushi,"[1620950400000, 14.842830188655658]","[1620950400000, 2471618752.977671]","[1620950400000, 1198361609.0484471]"
51,sushi,"[1621036800000, 18.572473329886655]","[1621036800000, 3118665409.7838326]","[1621036800000, 1224163130.4288557]"
52,sushi,"[1621123200000, 16.16712075116245]","[1621123200000, 2728877974.759408]","[1621123200000, 1085869249.2654967]"
53,sushi,"[1621209600000, 16.586136095512362]","[1621209600000, 2766011814.696562]","[1621209600000, 882588197.6990745]"
54,sushi,"[1621296000000, 16.13591538324336]","[1621296000000, 2751586527.5352182]","[1621296000000, 1215386752.3124607]"
55,sushi,"[1621382400000, 21.44071311854654]","[1621382400000, 3586125265.609548]","[1621382400000, 2292184670.018654]"
56,sushi,"[1621468800000, 13.34067709266079]","[1621468800000, 2319199827.625923]","[1621468800000, 2762070762.387909]"
57,sushi,"[1621555200000, 14.922077348181942]","[1621555200000, 2522491199.5450807]","[1621555200000, 1697750167.1440353]"
58,sushi,"[1621641600000, 12.396773823912417]","[1621641600000, 2100463936.714995]","[1621641600000, 1234137184.723684]"
59,sushi,"[1621728000000, 11.090384263645644]","[1621728000000, 1878303639.8401265]","[1621728000000, 1049226929.3542149]"
60,sushi,"[1621814400000, 9.074526202356587]","[1621814400000, 1515729702.3309002]","[1621814400000, 1765826935.9815373]"
61,sushi,"[1621900800000, 11.917738954373204]","[1621900800000, 2017682003.6193473]","[1621900800000, 1291586897.7615411]"
62,sushi,"[1621987200000, 12.106755078649138]","[1621987200000, 2046682458.4185927]","[1621987200000, 1208644530.6132236]"
63,sushi,"[1622073600000, 13.365404296871915]","[1622073600000, 2257542368.3533416]","[1622073600000, 1090858014.4259331]"
64,sushi,"[1622160000000, 12.091083720414558]","[1622160000000, 2061704491.0684988]","[1622160000000, 591404660.3348349]"
65,sushi,"[1622246400000, 10.623484367518252]","[1622246400000, 1805724909.2261088]","[1622246400000, 584956935.3646544]"
66,sushi,"[1622332800000, 10.0990243540455]","[1622332800000, 1735616055.708733]","[1622332800000, 429985881.8385498]"
67,sushi,"[1622419200000, 10.8267942110838]","[1622419200000, 1843980882.2910206]","[1622419200000, 451031405.02193344]"
68,sushi,"[1622505600000, 12.48695828463606]","[1622505600000, 2127312331.067818]","[1622505600000, 591666007.0930277]"
69,sushi,"[1622592000000, 12.051955618792038]","[1622592000000, 2071948696.056335]","[1622592000000, 416269483.36551625]"
70,sushi,"[1622678400000, 12.614008487873669]","[1622678400000, 2165813859.165251]","[1622678400000, 406049783.16323817]"
71,sushi,"[1622764800000, 13.182985039411765]","[1622764800000, 2269645987.082298]","[1622764800000, 370222877.5485169]"
72,sushi,"[1622851200000, 11.920160843493184]","[1622851200000, 2050072374.7984746]","[1622851200000, 382379187.74636984]"
73,sushi,"[1622937600000, 11.542438822379115]","[1622937600000, 1967702030.5559788]","[1622937600000, 383260459.1874837]"
74,sushi,"[1623024000000, 11.52307069357063]","[1623024000000, 1983785393.898538]","[1623024000000, 210649084.84018612]"
75,sushi,"[1623110400000, 10.209110042637464]","[1623110400000, 1765958358.8222997]","[1623110400000, 298604606.485917]"
76,sushi,"[1623196800000, 10.178104594208456]","[1623196800000, 1754242208.7664149]","[1623196800000, 417125688.0536272]"
77,sushi,"[1623283200000, 10.48435920035374]","[1623283200000, 1798608982.318564]","[1623283200000, 388118456.9085276]"
78,sushi,"[1623369600000, 9.40944497006962]","[1623369600000, 1631735384.139197]","[1623369600000, 275653049.04849714]"
79,sushi,"[1623456000000, 8.53999945218161]","[1623456000000, 1465188788.7115903]","[1623456000000, 238447386.4791163]"
80,sushi,"[1623542400000, 7.888348188778668]","[1623542400000, 1368947271.6109214]","[1623542400000, 313726902.79808533]"
81,sushi,"[1623628800000, 8.704673535689059]","[1623628800000, 1494156993.4419389]","[1623628800000, 248479912.18267092]"
82,sushi,"[1623715200000, 9.25710841924183]","[1623715200000, 1743873219.0521746]","[1623715200000, 304600363.01301605]"
83,sushi,"[1623801600000, 9.161508623360897]","[1623801600000, 1732527039.6807392]","[1623801600000, 246267883.1633029]"
84,sushi,"[1623888000000, 8.452564479457255]","[1623888000000, 1594102456.1517644]","[1623888000000, 237849859.74180418]"
85,sushi,"[1623974400000, 8.470628440141686]","[1623974400000, 1591167070.9911988]","[1623974400000, 220331631.47740343]"
86,sushi,"[1624060800000, 7.814085944847435]","[1624060800000, 1480231926.9326477]","[1624060800000, 202505001.82097197]"
87,sushi,"[1624147200000, 7.5140248383057076]","[1624147200000, 1419158291.3264759]","[1624147200000, 150785523.723043]"
88,sushi,"[1624233600000, 8.463071160973518]","[1624233600000, 1603263306.7434154]","[1624233600000, 459231290.63084155]"
89,sushi,"[1624320000000, 6.634067975805188]","[1624320000000, 1267531659.8567564]","[1624320000000, 427030212.869158]"
90,sushi,"[1624406400000, 6.789294579770427]","[1624406400000, 1282222903.5950828]","[1624406400000, 551085971.8141737]"
91,sushi,"[1624492800000, 7.054258301290857]","[1624492800000, 1338053793.3481565]","[1624492800000, 304790847.62788665]"
92,sushi,"[1624579200000, 7.051861765852208]","[1624579200000, 1338902802.0044434]","[1624579200000, 205801559.1118016]"
0,telcoin,"[1616630400000, 0.00689575911504202]","[1616630400000, 374670570.59942764]","[1616630400000, 8826295.50946971]"
1,telcoin,"[1616716800000, 0.00617875798263261]","[1616716800000, 335027953.1902492]","[1616716800000, 9643033.500070883]"
2,telcoin,"[1616803200000, 0.007150073608170961]","[1616803200000, 383526071.71797836]","[1616803200000, 8976731.89689046]"
3,telcoin,"[1616889600000, 0.00675260995880164]","[1616889600000, 366944467.65066534]","[1616889600000, 8253302.786813009]"
4,telcoin,"[1616976000000, 0.006302049077625386]","[1616976000000, 342591171.355387]","[1616976000000, 6281869.195518847]"
5,telcoin,"[1617062400000, 0.007418188560559634]","[1617062400000, 406299428.9792526]","[1617062400000, 12605496.359215943]"
6,telcoin,"[1617148800000, 0.008235379894983087]","[1617148800000, 443197818.65688235]","[1617148800000, 11191674.050534688]"
7,telcoin,"[1617235200000, 0.007853586377889469]","[1617235200000, 425955419.4297257]","[1617235200000, 14257225.093713833]"
8,telcoin,"[1617321600000, 0.008592730140158593]","[1617321600000, 463928533.5248662]","[1617321600000, 12064752.835260034]"
9,telcoin,"[1617408000000, 0.008471797993611727]","[1617408000000, 465650226.8599575]","[1617408000000, 13631367.470363813]"
10,telcoin,"[1617494400000, 0.00772202609740507]","[1617494400000, 421502716.65262717]","[1617494400000, 7452775.224977184]"
11,telcoin,"[1617580800000, 0.00723909377335875]","[1617580800000, 392501933.8378777]","[1617580800000, 12231246.083589714]"
12,telcoin,"[1617667200000, 0.007829321380014668]","[1617667200000, 425085347.3303889]","[1617667200000, 12155579.564122086]"
13,telcoin,"[1617753600000, 0.007502890520199052]","[1617753600000, 408457716.462353]","[1617753600000, 9567606.571682142]"
14,telcoin,"[1617840000000, 0.006956228134231347]","[1617840000000, 377693394.1858548]","[1617840000000, 9497101.559045311]"
15,telcoin,"[1617926400000, 0.006697727208951376]","[1617926400000, 365969729.96868014]","[1617926400000, 8166815.857280621]"
16,telcoin,"[1618012800000, 0.007134141025216539]","[1618012800000, 383913404.69027025]","[1618012800000, 12312633.037222788]"
17,telcoin,"[1618099200000, 0.0066975730160721645]","[1618099200000, 363439863.8377557]","[1618099200000, 10848922.325137528]"
18,telcoin,"[1618185600000, 0.006998181622414471]","[1618185600000, 375180056.5618015]","[1618185600000, 9955050.866774896]"
19,telcoin,"[1618272000000, 0.007447818681802999]","[1618272000000, 402933377.0841218]","[1618272000000, 14888247.822780225]"
20,telcoin,"[1618358400000, 0.00730094410143738]","[1618358400000, 396821432.0602343]","[1618358400000, 10165246.490788693]"
21,telcoin,"[1618444800000, 0.007002956530132218]","[1618444800000, 382172580.79914176]","[1618444800000, 9853095.671716703]"
22,telcoin,"[1618531200000, 0.007167553905999725]","[1618531200000, 386630862.4050733]","[1618531200000, 5908590.449229318]"
23,telcoin,"[1618617600000, 0.00791226650936296]","[1618617600000, 428371729.15175295]","[1618617600000, 17544108.436306577]"
24,telcoin,"[1618704000000, 0.00796088139035996]","[1618704000000, 432369069.94714093]","[1618704000000, 14111155.30314901]"
25,telcoin,"[1618790400000, 0.0074405848547664955]","[1618790400000, 403691958.8995424]","[1618790400000, 13718219.55930824]"
26,telcoin,"[1618876800000, 0.006982849293998422]","[1618876800000, 376751323.66533166]","[1618876800000, 9613006.98485399]"
27,telcoin,"[1618963200000, 0.007266657744901021]","[1618963200000, 395507377.4549293]","[1618963200000, 10100899.281296121]"
28,telcoin,"[1619049600000, 0.007024532693089628]","[1619049600000, 381642646.0438058]","[1619049600000, 7829114.7907615155]"
29,telcoin,"[1619136000000, 0.006818737989421317]","[1619136000000, 368777087.1915246]","[1619136000000, 8191861.419579464]"
30,telcoin,"[1619222400000, 0.006131749274623124]","[1619222400000, 328790794.5612425]","[1619222400000, 14060321.957116967]"
31,telcoin,"[1619308800000, 0.005901889456964388]","[1619308800000, 311371735.76897085]","[1619308800000, 7457521.118963432]"
32,telcoin,"[1619395200000, 0.005606618881850557]","[1619395200000, 303155440.7139379]","[1619395200000, 6395288.974821661]"
33,telcoin,"[1619481600000, 0.006404531846383483]","[1619481600000, 348130114.18246895]","[1619481600000, 8045684.007197442]"
34,telcoin,"[1619568000000, 0.007023877327660004]","[1619568000000, 388492314.46628]","[1619568000000, 10576086.761224864]"
35,telcoin,"[1619654400000, 0.007054634508954689]","[1619654400000, 384879443.5305531]","[1619654400000, 9261057.354599465]"
